id,topic1_id,topic1_prob,topic2_id,topic2_prob,topic3_id,topic4_prob
232,4,0.40115121006965637,2.0,0.2573164701461792,5.0,0.23680347204208374
233,4,0.7550948858261108,5.0,0.14633169770240784,7.0,0.09568413347005844
234,5,0.4439225196838379,4.0,0.27158284187316895,7.0,0.17462044954299927
235,4,0.49685901403427124,7.0,0.4088597595691681,5.0,0.07262098044157028
237,4,0.41401785612106323,7.0,0.16272911429405212,9.0,0.12777063250541687
238,4,0.4801301658153534,5.0,0.16013970971107483,7.0,0.15085579454898834
239,4,0.7068193554878235,7.0,0.2720284163951874,0.0,0.010467701591551304
240,4,0.4455040991306305,2.0,0.20816221833229065,7.0,0.20602057874202728
241,4,0.5884507298469543,7.0,0.22976094484329224,5.0,0.17703819274902344
246,5,0.2830222547054291,4.0,0.24071238934993744,6.0,0.0840420350432396
249,4,0.7928993105888367,7.0,0.09133419394493103,6.0,0.03618507459759712
250,4,0.47898900508880615,7.0,0.2467254102230072,5.0,0.23406727612018585
251,4,0.548718273639679,5.0,0.13966263830661774,7.0,0.12340080738067627
253,4,0.5622835159301758,5.0,0.3117920756340027,7.0,0.09042800217866898
254,4,0.3299280107021332,5.0,0.311046302318573,7.0,0.21225017309188843
258,4,0.5123962163925171,7.0,0.17289090156555176,5.0,0.1639898270368576
259,4,0.530106246471405,7.0,0.15910197794437408,0.0,0.11580778658390045
260,5,0.5912321209907532,4.0,0.21389693021774292,7.0,0.0978671982884407
262,5,0.661389172077179,7.0,0.17179366946220398,4.0,0.12341482192277908
263,4,0.43883180618286133,7.0,0.2975468039512634,5.0,0.15034228563308716
264,4,0.48639869689941406,7.0,0.4611797034740448,5.0,0.04450715333223343
265,4,0.4509018659591675,2.0,0.25633081793785095,6.0,0.11022832244634628
267,4,0.616808295249939,5.0,0.2044154703617096,7.0,0.11490249633789062
269,4,0.5960296392440796,1.0,0.1510649472475052,5.0,0.08432132750749588
270,5,0.4712434709072113,7.0,0.26509928703308105,4.0,0.13286110758781433
274,6,0.3475300669670105,4.0,0.25295770168304443,5.0,0.1851663589477539
275,4,0.37644603848457336,5.0,0.25535112619400024,7.0,0.1560049206018448
276,4,0.37246274948120117,5.0,0.28949078917503357,7.0,0.1745736449956894
278,4,0.4832213222980499,7.0,0.3863382935523987,5.0,0.06624362617731094
280,4,0.47333088517189026,5.0,0.3508395552635193,7.0,0.07189727574586868
281,4,0.5662397742271423,7.0,0.279154509305954,5.0,0.14752359688282013
285,4,0.4520703852176666,7.0,0.2783925533294678,5.0,0.19726267457008362
286,5,0.3874609172344208,4.0,0.3383890986442566,7.0,0.13013619184494019
291,7,0.3894294202327728,4.0,0.3844340443611145,5.0,0.1346738636493683
292,5,0.5733290910720825,4.0,0.21697700023651123,7.0,0.14062559604644775
293,5,0.2830222547054291,4.0,0.24071238934993744,6.0,0.0840420350432396
295,4,0.5972447395324707,7.0,0.2172520011663437,5.0,0.11673836410045624
296,4,0.5768629312515259,6.0,0.15512755513191223,7.0,0.09620244801044464
298,5,0.7069414258003235,4.0,0.1560749113559723,7.0,0.12234223634004593
299,5,0.5287990570068359,7.0,0.21714721620082855,4.0,0.2140825390815735
301,4,0.4844663441181183,7.0,0.2915754020214081,5.0,0.19680140912532806
305,4,0.422366201877594,7.0,0.29787489771842957,5.0,0.2572546899318695
308,5,0.45103079080581665,4.0,0.37534862756729126,7.0,0.12828181684017181
311,5,0.48843932151794434,4.0,0.2600540816783905,7.0,0.16956500709056854
312,4,0.4008709490299225,5.0,0.3291168510913849,7.0,0.1461767852306366
313,5,0.574420690536499,4.0,0.18487277626991272,3.0,0.11485453695058823
314,4,0.5262566804885864,5.0,0.2255234569311142,7.0,0.21566760540008545
315,4,0.33954131603240967,7.0,0.21110527217388153,5.0,0.20628410577774048
317,5,0.311774879693985,4.0,0.29410430788993835,7.0,0.24638307094573975
320,4,0.5775787830352783,5.0,0.23577190935611725,2.0,0.05281459540128708
322,4,0.47806304693222046,5.0,0.29604372382164,7.0,0.1667378693819046
323,4,0.6424418091773987,5.0,0.18835386633872986,7.0,0.08448583632707596
326,5,0.39424875378608704,4.0,0.2906302213668823,7.0,0.16225449740886688
327,4,0.4243321716785431,7.0,0.395781934261322,5.0,0.16188068687915802
328,5,0.7034761905670166,4.0,0.14872989058494568,7.0,0.128640815615654
329,5,0.7806825637817383,6.0,0.16233672201633453,4.0,0.03895822912454605
330,0,0.7931494116783142,3.0,0.09982607513666153,5.0,0.07234392315149307
331,3,0.6323220729827881,5.0,0.18980462849140167,4.0,0.06293225288391113
332,4,0.23975864052772522,6.0,0.2372305542230606,3.0,0.148946613073349
526,5,0.7162830829620361,4.0,0.180984228849411,9.0,0.037270333617925644
334,5,0.5878464579582214,6.0,0.17397694289684296,1.0,0.11296560615301132
335,5,0.5297397971153259,4.0,0.17761781811714172,2.0,0.14609737694263458
337,4,0.4603613018989563,6.0,0.42053619027137756,5.0,0.07117392122745514
338,4,0.3523082435131073,6.0,0.35223498940467834,9.0,0.1455623060464859
341,5,0.8302112817764282,6.0,0.09494572132825851,4.0,0.036903560161590576
342,5,0.35691797733306885,4.0,0.27472853660583496,6.0,0.23620502650737762
343,4,0.4401315450668335,6.0,0.3536128103733063,5.0,0.1261923462152481
345,5,0.3765609860420227,6.0,0.2259528785943985,0.0,0.18400394916534424
346,5,0.45178014039993286,4.0,0.1912439912557602,6.0,0.18294622004032135
347,5,0.8636583089828491,4.0,0.05036308988928795,6.0,0.039826709777116776
348,5,0.7081162333488464,6.0,0.1456088423728943,4.0,0.06346963346004486
351,5,0.606532633304596,2.0,0.1935671716928482,4.0,0.08859420567750931
354,5,0.4775178134441376,6.0,0.21851783990859985,4.0,0.18993736803531647
355,5,0.49684256315231323,6.0,0.2461293339729309,4.0,0.15918515622615814
356,5,0.6365258097648621,8.0,0.1296267956495285,6.0,0.10403408110141754
357,5,0.7758077383041382,9.0,0.10872404277324677,4.0,0.05088840425014496
358,5,0.5841012597084045,6.0,0.2538255453109741,1.0,0.05746068060398102
360,5,0.5724239945411682,6.0,0.221943661570549,4.0,0.1824008673429489
361,5,0.4200238287448883,4.0,0.39499762654304504,6.0,0.16368785500526428
363,5,0.47634679079055786,6.0,0.18643240630626678,1.0,0.17511455714702606
364,5,0.7758152484893799,9.0,0.10872700065374374,4.0,0.050877951085567474
365,5,0.8415479063987732,6.0,0.06149913743138313,3.0,0.039651479572057724
367,5,0.7080442905426025,6.0,0.09513456374406815,4.0,0.057257600128650665
368,5,0.2871398627758026,6.0,0.2314969301223755,4.0,0.20178630948066711
370,5,0.6448057889938354,6.0,0.10405079275369644,4.0,0.08007913827896118
