id,topic1_id,topic1_prob,topic2_id,topic2_prob,topic3_id,topic4_prob
625,5,0.3165026009082794,8,0.2856975495815277,2,0.19160200655460358
626,5,0.28395333886146545,8,0.2614074647426605,2,0.23679465055465698
642,2,0.917199432849884,8,0.035024244338274,7,0.02874484285712242
643,2,0.9026859998703003,8,0.048294179141521454,5,0.031440794467926025
644,2,0.9161499738693237,8,0.03509970381855965,7,0.01573958434164524
645,2,0.9134920239448547,8,0.0489664226770401,7,0.026613594964146614
646,2,0.9112849831581116,8,0.029038453474640846,7,0.025076601654291153
647,2,0.9466167092323303,8,0.029827754944562912,7,0.01288467738777399
650,2,0.8721727728843689,8,0.06769150495529175,5,0.028033317998051643
651,2,0.9039830565452576,8,0.0560772530734539,7,0.021439583972096443
652,2,0.9263309240341187,8,0.04658208042383194,7,0.014010820537805557
653,2,0.9454894661903381,8,0.03802955150604248,0,
654,2,0.9207974672317505,8,0.040756065398454666,7,0.01771448366343975
655,2,0.9448654651641846,8,0.034269802272319794,7,0.012156580574810505
657,10,0.5246686935424805,2,0.14619748294353485,5,0.1430351883172989
658,10,0.4292709231376648,8,0.21147456765174866,2,0.14895717799663544
659,10,0.5591520667076111,5,0.3654560446739197,8,0.03986114636063576
660,2,0.9204173684120178,8,0.03520965948700905,1,0.026180805638432503
661,2,0.7282412052154541,7,0.10938671976327896,8,0.044502437114715576
662,2,0.8937464356422424,8,0.0857749730348587,0,
663,2,0.8743109107017517,8,0.10409624874591827,0,
664,2,0.9020968675613403,8,0.0766264796257019,0,
665,2,0.9130883812904358,8,0.06680399179458618,0,
666,2,0.9131764769554138,8,0.06512659043073654,0,
667,8,0.2649771273136139,10,0.17098702490329742,9,0.14494584500789642
675,2,0.8584955334663391,8,0.0708845853805542,7,0.05496574565768242
676,2,0.8989521265029907,7,0.042729802429676056,8,0.03140946850180626
677,2,0.8678457736968994,8,0.04300455376505852,7,0.04206576198339462
678,2,0.9227286577224731,7,0.032375115901231766,5,0.020481541752815247
679,10,0.6530719995498657,8,0.22478659451007843,1,0.08869250863790512
680,2,0.8437225818634033,8,0.06697738170623779,5,0.044683944433927536
682,8,0.6348888874053955,10,0.19618186354637146,1,0.11236274242401123
683,8,0.558189868927002,10,0.32285577058792114,1,0.0578770786523819
684,7,0.948123037815094,9,0.023077210411429405,0,
687,5,0.3942537307739258,7,0.27349400520324707,8,0.15143290162086487
694,6,0.37569093704223633,4,0.20713315904140472,5,0.1689758002758026
695,5,0.6701732277870178,6,0.13440388441085815,7,0.12765906751155853
696,5,0.7395280003547668,10,0.09725441038608551,7,0.05262935906648636
699,2,0.768601655960083,8,0.11374080926179886,7,0.05168849974870682
700,10,0.6595912575721741,8,0.1659523844718933,5,0.12032672017812729
701,5,0.633611261844635,8,0.12333831191062927,6,0.11630141735076904
702,10,0.5546478629112244,2,0.20926418900489807,8,0.08057364076375961
703,10,0.8316662311553955,1,0.04670541360974312,7,0.033038102090358734
704,8,0.40541496872901917,10,0.26872017979621887,2,0.1563159078359604
706,5,0.5583128333091736,8,0.25843706727027893,6,0.10652834922075272
707,8,0.4971820116043091,10,0.2832562029361725,1,0.12843111157417297
710,2,0.7541489005088806,8,0.15898865461349487,1,0.038379136472940445
711,8,0.39592796564102173,1,0.2147078961133957,5,0.15795406699180603
712,7,0.22914396226406097,8,0.19012083113193512,5,0.18024659156799316
717,2,0.6319900155067444,8,0.1623414009809494,7,0.09493416547775269
718,2,0.3249182105064392,5,0.24144862592220306,7,0.22297558188438416
719,10,0.5299050211906433,8,0.22298480570316315,5,0.13252393901348114
720,2,0.4828871190547943,8,0.18780021369457245,1,0.1513560563325882
721,2,0.5771366953849792,7,0.19691969454288483,8,0.13135728240013123
722,8,0.3189871907234192,10,0.2936810553073883,1,0.18176254630088806
723,5,0.7494503855705261,7,0.12420407682657242,8,0.07795679569244385
724,5,0.526271641254425,6,0.24595147371292114,7,0.09314251691102982
725,7,0.822649359703064,9,0.06192741543054581,10,0.04507550969719887
726,7,0.5484732389450073,6,0.16917313635349274,3,0.09916425496339798
727,4,0.5523657202720642,7,0.25558677315711975,2,0.10912614315748215
728,8,0.3260408937931061,5,0.26161813735961914,6,0.17795802652835846
729,5,0.5217208862304688,6,0.23053935170173645,8,0.1565495729446411
732,7,0.9262316823005676,5,0.03319977596402168,9,0.029311446473002434
733,6,0.27408233284950256,7,0.2105567753314972,5,0.17536640167236328
734,8,0.4130571484565735,5,0.32575494050979614,6,0.1766570508480072
737,2,0.774048924446106,5,0.11851773411035538,7,0.04255220293998718
738,2,0.8292286992073059,7,0.057132475078105927,5,0.04240342974662781
739,10,0.5353620052337646,8,0.21541957557201385,7,0.12121284008026123
741,5,0.48760008811950684,8,0.3311599791049957,6,0.13589778542518616
744,5,0.3972727358341217,8,0.30838507413864136,6,0.1562681645154953
745,7,0.6821690201759338,5,0.1214747428894043,10,0.09475130587816238
752,9,0.6777876019477844,6,0.1752099245786667,4,0.06367845088243484
754,2,0.8644173741340637,7,0.04927119240164757,8,0.04057292640209198
755,2,0.8682389855384827,8,0.07579315453767776,9,0.01761208288371563
756,8,0.4718662202358246,10,0.2842070460319519,5,0.11871781945228577
757,10,0.4879114627838135,5,0.34444040060043335,8,0.15028318762779236
758,10,0.38565734028816223,8,0.350313276052475,5,0.15585355460643768
760,5,0.4695286750793457,8,0.316922664642334,6,0.17252035439014435
762,5,0.5861344337463379,8,0.18649625778198242,9,0.08256947994232178
764,2,0.6590842604637146,8,0.2206815481185913,5,0.06042122468352318
765,7,0.22914396226406097,8,0.19012083113193512,5,0.18024659156799316
766,7,0.22914396226406097,8,0.19012083113193512,5,0.18024659156799316
767,5,0.28975969552993774,7,0.28133299946784973,10,0.2472822666168213
769,2,0.31318145990371704,10,0.18295559287071228,7,0.15442246198654175
770,2,0.827668309211731,8,0.13539503514766693,7,0.017650514841079712
771,7,0.22914396226406097,8,0.19012083113193512,5,0.18024659156799316
773,7,0.22914396226406097,8,0.19012083113193512,5,0.18024659156799316
774,9,0.5710770487785339,5,0.1364995241165161,8,0.11041673272848129
775,4,0.54673171043396,7,0.3381367623806,9,0.03430578485131264
777,4,0.5206068158149719,5,0.26622796058654785,8,0.10530316829681396
778,8,0.5353748202323914,2,0.16982629895210266,6,0.13380226492881775
779,5,0.35734620690345764,9,0.3188822269439697,8,0.1647036373615265
780,7,0.3727926015853882,8,0.30627062916755676,5,0.1868254393339157
781,4,0.7887840270996094,7,0.17608991265296936,0,
782,8,0.408380389213562,10,0.38387981057167053,5,0.17765158414840698
784,8,0.48751285672187805,10,0.2752884030342102,5,0.11845547705888748
785,5,0.5400368571281433,8,0.31191307306289673,7,0.08369741588830948
788,2,0.7860360741615295,7,0.09491757303476334,8,0.0945332795381546
789,2,0.8024446368217468,8,0.08301613479852676,10,0.048713892698287964
790,1,0.43204471468925476,7,0.24994052946567535,8,0.12333200126886368
791,10,0.29147544503211975,7,0.2897888720035553,1,0.18799808621406555
792,2,0.9074989557266235,8,0.05192374810576439,7,0.013904759660363197
793,10,0.40584465861320496,8,0.3346636891365051,1,0.10990891605615616
795,5,0.4398591220378876,9,0.3989296853542328,8,0.07243523001670837
797,6,0.34994542598724365,2,0.2408536672592163,8,0.20308807492256165
798,4,0.7202823758125305,7,0.2392481565475464,1,0.021930668503046036
800,8,0.5316596627235413,10,0.22200846672058105,1,0.1263485550880432
804,2,0.7782593369483948,8,0.1270609349012375,5,0.03426404297351837
805,7,0.22914396226406097,8,0.19012083113193512,5,0.18024659156799316
806,2,0.78078293800354,8,0.0682564377784729,7,0.06632477045059204
807,10,0.8503872156143188,5,0.05559716746211052,8,0.046595003455877304
808,10,0.5634116530418396,5,0.1704084277153015,8,0.14632005989551544
809,8,0.5353757739067078,1,0.14395751059055328,5,0.09720432013273239
810,4,0.5206069350242615,5,0.2662278711795807,8,0.1053033396601677
811,7,0.6631621718406677,5,0.1340620368719101,10,0.10943485796451569
816,2,0.8880106210708618,8,0.060545533895492554,7,0.0199941024184227
817,2,0.7511576414108276,8,0.1677303910255432,7,0.03295564278960228
818,2,0.699595034122467,8,0.19211159646511078,7,0.04833253473043442
819,2,0.7943497896194458,8,0.07888912409543991,5,0.051742006093263626
820,7,0.48000943660736084,5,0.31872254610061646,8,0.15439315140247345
821,2,0.8548985719680786,7,0.05735164135694504,9,0.04438288137316704
823,10,0.5469253659248352,8,0.27460071444511414,5,0.13650766015052795
845,8,0.500842273235321,10,0.2965931296348572,1,0.13102436065673828
847,4,0.5685357451438904,7,0.3839377760887146,1,0.02559017576277256
824,10,0.3998620808124542,8,0.33468446135520935,5,0.12229723483324051
825,8,0.5934549570083618,5,0.23671561479568481,10,0.07195708155632019
826,2,0.8092713952064514,8,0.1271677315235138,5,0.0212094709277153
827,7,0.7490862011909485,10,0.12332100421190262,9,0.1001916229724884
828,2,0.7629178762435913,8,0.17866025865077972,10,0.03125040978193283
829,2,0.9336493015289307,8,0.042397286742925644,0,
830,2,0.8414590954780579,8,0.09263518452644348,10,0.025652889162302017
831,7,0.4007125496864319,10,0.2560327649116516,8,0.13376383483409882
833,7,0.716248631477356,5,0.15478703379631042,6,0.04554135724902153
835,5,0.5453447103500366,6,0.20340681076049805,8,0.12226323038339615
836,5,0.5117207169532776,8,0.2917171120643616,7,0.11844917386770248
837,10,0.6317420601844788,1,0.144901305437088,8,0.09731893241405487
838,5,0.7425479888916016,8,0.13837644457817078,6,0.0728878304362297
839,7,0.4480186104774475,5,0.23112811148166656,8,0.12902577221393585
840,7,0.7016927599906921,5,0.10338619351387024,8,0.0810827910900116
841,9,0.49610546231269836,7,0.2895226776599884,3,0.06895893812179565
842,4,0.5009251236915588,7,0.45758169889450073,1,0.021184628829360008
843,4,0.674346923828125,7,0.26798215508461,1,0.030880248174071312
844,4,0.5320396423339844,7,0.39462313055992126,1,0.04991507530212402
848,7,0.4518775939941406,8,0.2650214433670044,1,0.21776823699474335
849,4,0.5921164155006409,7,0.316692978143692,1,0.025386938825249672
851,7,0.48192915320396423,5,0.27635326981544495,8,0.15311887860298157
852,7,0.2907527983188629,9,0.19723442196846008,8,0.19401031732559204
853,7,0.4071694016456604,8,0.31308144330978394,5,0.16909635066986084
855,4,0.8467211127281189,7,0.07312647998332977,1,0.029223069548606873
856,8,0.36933979392051697,5,0.278064489364624,7,0.11865659058094025
857,7,0.8855529427528381,1,0.06924574077129364,9,0.02288432978093624
861,2,0.8739690184593201,8,0.07375749200582504,1,0.02117936871945858
862,2,0.8915066123008728,8,0.04687850922346115,5,0.026387102901935577
863,2,0.9122317433357239,8,0.04971568286418915,9,0.017204927280545235
864,5,0.41290104389190674,10,0.27048343420028687,8,0.23506900668144226
865,10,0.7861833572387695,8,0.10921729356050491,5,0.03443119302392006
866,8,0.4541488587856293,10,0.42639783024787903,5,0.0669265016913414
867,2,0.895054042339325,8,0.08114051073789597,0,
868,2,0.9127852916717529,8,0.06404650956392288,0,
869,2,0.8972731828689575,8,0.061655402183532715,6,0.0217827707529068
870,7,0.7534220814704895,8,0.09328354150056839,5,0.07786986976861954
871,5,0.4508177638053894,8,0.25266239047050476,6,0.20796836912631989
872,9,0.4067108631134033,5,0.31885892152786255,8,0.11398327350616455
873,5,0.48998764157295227,6,0.22123749554157257,8,0.15985283255577087
874,4,0.49704456329345703,7,0.3417045772075653,10,0.13939690589904785
875,4,0.5160244703292847,7,0.34997954964637756,8,0.07544957846403122
981,5,0.7394828200340271,10,0.0972537249326706,7,0.05266145244240761
982,5,0.4032949209213257,8,0.25967076420783997,7,0.21548359096050262
983,7,0.8080978989601135,5,0.10789639502763748,8,0.0725964829325676
876,10,0.36816897988319397,3,0.18498976528644562,7,0.10693078488111496
877,4,0.4509221017360687,5,0.2697134017944336,8,0.15200160443782806
878,10,0.5409342050552368,9,0.32470643520355225,5,0.07595144212245941
879,5,0.3929472863674164,9,0.34716445207595825,8,0.14206461608409882
883,2,0.5794469714164734,8,0.14467768371105194,7,0.13143539428710938
884,2,0.5971936583518982,8,0.22666338086128235,1,0.07393428683280945
885,2,0.536436915397644,8,0.1909625232219696,5,0.14249645173549652
886,8,0.3642381429672241,7,0.18078671395778656,2,0.1669893115758896
887,10,0.5466238260269165,8,0.2026534527540207,2,0.12631294131278992
888,2,0.7765876054763794,3,0.10310361534357071,6,0.038381367921829224
890,2,0.5509541630744934,8,0.28459298610687256,10,0.0723889172077179
891,8,0.42065930366516113,10,0.3238740861415863,2,0.069910928606987
892,7,0.7069627642631531,5,0.17558375000953674,8,0.10912815481424332
893,5,0.43499886989593506,8,0.40054288506507874,7,0.0897606685757637
894,4,0.9484131336212158,7,0.035171989351511,0,
895,7,0.9429287910461426,9,0.018308181315660477,1,0.01534760370850563
896,7,0.8509827256202698,5,0.11164519190788269,2,0.019734740257263184
897,9,0.48684367537498474,5,0.2662055790424347,10,0.20955988764762878
898,7,0.7489564418792725,8,0.09826920926570892,10,0.0808495283126831
899,5,0.5024649500846863,8,0.22099846601486206,7,0.11152131110429764
900,4,0.5751317143440247,7,0.3577482998371124,1,0.028341826051473618
984,4,0.5475870966911316,7,0.407791405916214,1,0.024287782609462738
901,9,0.4708314836025238,10,0.2523307800292969,8,0.13875561952590942
902,5,0.6146196722984314,7,0.14400601387023926,8,0.0998707041144371
903,9,0.43214866518974304,8,0.3571912348270416,5,0.1453767716884613
904,7,0.4477275013923645,9,0.2322051227092743,1,0.1185716837644577
905,10,0.7311442494392395,8,0.2211688756942749,7,0.01476303581148386
906,5,0.4210761487483978,8,0.26964935660362244,7,0.17910967767238617
907,7,0.5115152597427368,9,0.4209001958370209,8,0.023147081956267357
908,7,0.7180309891700745,8,0.12765173614025116,5,0.06670956313610077
909,7,0.9028971195220947,1,0.05218756943941116,4,0.019118476659059525
911,8,0.481239914894104,5,0.3818033039569855,7,0.06452305614948273
912,7,0.9015147686004639,5,0.035627830773591995,8,0.02065269462764263
914,4,0.6330078840255737,6,0.14263534545898438,3,0.06700383126735687
915,7,0.827835738658905,5,0.060044605284929276,8,0.04787896201014519
916,5,0.47418856620788574,6,0.1606515496969223,7,0.15909291803836823
917,4,0.697460949420929,8,0.18698208034038544,6,0.05464955419301987
918,4,0.6565532088279724,7,0.28502553701400757,1,0.03349299356341362
919,4,0.5723633766174316,7,0.3237093389034271,10,0.03620561212301254
920,9,0.4027552306652069,5,0.2817041873931885,7,0.17270658910274506
921,7,0.4701521098613739,8,0.2755703926086426,6,0.14589343965053558
986,7,0.9723438620567322,0,,0,
987,8,0.4927913546562195,5,0.389210045337677,7,0.05642598122358322
988,5,0.7651760578155518,8,0.10826664417982101,7,0.09688852727413177
922,4,0.6987031698226929,6,0.14204376935958862,7,0.041484907269477844
924,7,0.8767718076705933,8,0.08977044373750687,5,0.012484385631978512
925,5,0.4314723610877991,4,0.2663741111755371,6,0.11123919486999512
927,4,0.5982922315597534,7,0.3542884588241577,1,0.025470439344644547
929,7,0.9529159069061279,5,0.01204649731516838,8,0.011360732838511467
930,9,0.3250684142112732,8,0.2690255641937256,5,0.20843997597694397
931,6,0.42241212725639343,5,0.34780940413475037,8,0.16239388287067413
933,4,0.6407738327980042,8,0.10934871435165405,6,0.10903588682413101
934,9,0.817362368106842,7,0.06533580273389816,10,0.04484806954860687
935,9,0.39829084277153015,5,0.3962777554988861,8,0.11860647797584534
937,7,0.8170896768569946,9,0.10102804750204086,8,0.05638161301612854
938,5,0.4897061288356781,9,0.25639235973358154,8,0.11865031719207764
939,5,0.4898114502429962,8,0.286893367767334,7,0.18012072145938873
940,4,0.5643107891082764,7,0.38965967297554016,1,0.02471587248146534
941,4,0.5672925710678101,7,0.3564007878303528,1,0.027044130489230156
942,5,0.5061965584754944,8,0.20820942521095276,3,0.13958793878555298
943,5,0.37003839015960693,9,0.36369073390960693,7,0.10279529541730881
944,4,0.6375748515129089,7,0.27801138162612915,1,0.026329893618822098
945,7,0.7513337731361389,8,0.18652963638305664,5,0.05341826006770134
946,4,0.6585488319396973,7,0.18173354864120483,9,0.08263750374317169
947,7,0.807633638381958,5,0.12393540143966675,1,0.03636510670185089
948,9,0.46858206391334534,5,0.3263603448867798,10,0.1545393466949463
949,8,0.5058136582374573,7,0.16911834478378296,5,0.14436182379722595
950,7,0.5234094858169556,5,0.1941545158624649,8,0.17065049707889557
951,4,0.5914815068244934,7,0.35969221591949463,1,0.0258232019841671
952,7,0.28138354420661926,8,0.2675003707408905,6,0.2468339204788208
953,4,0.6987148523330688,6,0.14204294979572296,7,0.0414835661649704
954,4,0.5100613236427307,7,0.39785465598106384,8,0.031750503927469254
955,7,0.3692004978656769,5,0.3623329699039459,8,0.14189304411411285
957,7,0.37323999404907227,5,0.3280531167984009,8,0.09983600676059723
958,9,0.5195472836494446,7,0.3172062635421753,10,0.07258599996566772
959,7,0.4328141212463379,8,0.23774999380111694,5,0.23133055865764618
960,4,0.5930899381637573,7,0.36258190870285034,1,0.023447593674063683
961,9,0.4212504029273987,5,0.3716191351413727,8,0.09022456407546997
962,9,0.5948521494865417,7,0.2613184154033661,4,0.03756966441869736
963,7,0.49290427565574646,8,0.20383496582508087,9,0.1620044708251953
964,4,0.5659213066101074,7,0.38960540294647217,1,0.023042431101202965
965,7,0.892462432384491,5,0.03527706488966942,9,0.034407924860715866
968,2,0.861440896987915,8,0.06367367506027222,7,0.04224630445241928
969,2,0.8807084560394287,7,0.03186488896608353,5,0.0299205482006073
971,5,0.525495707988739,10,0.3443198502063751,8,0.10900386422872543
973,8,0.34147971868515015,5,0.2750774323940277,10,0.22333300113677979
975,9,0.4184827208518982,5,0.19678370654582977,7,0.17523960769176483
977,2,0.8002713918685913,5,0.06560168415307999,8,0.047830309718847275
978,8,0.37650808691978455,10,0.32503217458724976,5,0.23813213407993317
979,2,0.8825971484184265,8,0.07056722044944763,10,0.025454245507717133
980,8,0.42842456698417664,10,0.24106146395206451,5,0.2039787471294403
989,4,0.5582204461097717,7,0.3960472047328949,8,0.03024209849536419
990,4,0.501478910446167,6,0.1777670979499817,8,0.161950945854187
991,9,0.4615457057952881,5,0.28736042976379395,8,0.11719197034835815
992,7,0.9033697843551636,5,0.03879968076944351,9,0.03301824629306793
993,7,0.8683871030807495,8,0.06110985577106476,5,0.05867617577314377
994,5,0.4446074068546295,8,0.43336838483810425,9,0.050021328032016754
995,7,0.7843683362007141,1,0.10820042341947556,5,0.056667178869247437
996,7,0.714981734752655,5,0.21173204481601715,1,0.03373240679502487
997,9,0.3406652808189392,5,0.3253037631511688,7,0.1279764324426651
998,9,0.46745097637176514,5,0.26717716455459595,8,0.2141323685646057
1001,9,0.5240335464477539,7,0.306600958108902,10,0.0818522572517395
1002,7,0.6713485717773438,5,0.20448945462703705,8,0.09137681871652603
1003,9,0.5385634303092957,7,0.1968427449464798,5,0.09173063933849335
1004,7,0.6669102311134338,5,0.13329026103019714,8,0.1044069156050682
1005,9,0.6419928669929504,7,0.1566702127456665,5,0.10723644495010376
1006,9,0.42493441700935364,7,0.23170329630374908,2,0.12279444932937622
1008,5,0.556519627571106,8,0.1957983821630478,7,0.13254587352275848
1009,9,0.36638662219047546,5,0.35125863552093506,8,0.1311841458082199
1010,5,0.5002248883247375,7,0.28415316343307495,8,0.06933659315109253
1011,7,0.8495129346847534,6,0.07530413568019867,8,0.05678369477391243
1012,5,0.5976842045783997,8,0.2657333016395569,7,0.07854404300451279
1013,5,0.824739396572113,8,0.09529176354408264,7,0.04587188735604286
1014,8,0.43802231550216675,5,0.3679271638393402,9,0.10502412170171738
1015,6,0.23660604655742645,7,0.20203018188476562,4,0.15713153779506683
1016,5,0.29721853137016296,7,0.22504259645938873,9,0.22383186221122742
1017,5,0.4655531346797943,7,0.24671438336372375,8,0.20716845989227295
1019,2,0.8934091329574585,8,0.05656242370605469,5,0.020957257598638535
1020,8,0.4518982470035553,10,0.35468319058418274,5,0.14695389568805695
1021,2,0.890084445476532,8,0.07022065669298172,5,0.019787771627306938
1022,8,0.5489339828491211,10,0.2572197914123535,5,0.10095888376235962
1023,5,0.46533286571502686,8,0.30116182565689087,7,0.18256281316280365
1024,7,0.478586882352829,10,0.3927061855792999,8,0.05458703264594078
1025,5,0.8176055550575256,8,0.10171972215175629,7,0.043145254254341125
1026,5,0.38982099294662476,7,0.37186890840530396,8,0.1962214857339859
1027,4,0.41379210352897644,6,0.2651864290237427,8,0.13637974858283997
1032,10,0.45658406615257263,7,0.1427813321352005,8,0.110379159450531
1033,7,0.27652478218078613,2,0.25429385900497437,5,0.18174494802951813
1034,7,0.6321715712547302,8,0.09294874966144562,5,0.08607613295316696
1035,5,0.4006046652793884,7,0.38830894231796265,8,0.1450246274471283
1036,5,0.3537970781326294,9,0.2707061171531677,8,0.18126031756401062
1037,2,0.4531483054161072,5,0.22223687171936035,7,0.11140386760234833
1038,10,0.4167202413082123,1,0.32095780968666077,7,0.07476968318223953
1039,7,0.27304768562316895,5,0.20103240013122559,8,0.1950201690196991
1040,10,0.4666743278503418,2,0.2583983242511749,7,0.14010314643383026
1041,2,0.5081595182418823,8,0.17186769843101501,7,0.13068169355392456
1075,7,0.22914396226406097,8,0.19012083113193512,5,0.18024659156799316
1042,7,0.22914396226406097,8,0.19012083113193512,5,0.18024659156799316
1043,5,0.37059301137924194,10,0.22929584980010986,7,0.19179175794124603
1045,8,0.4581563174724579,10,0.3417142331600189,5,0.08099807053804398
1046,8,0.33107227087020874,2,0.31717875599861145,10,0.11441484838724136
1047,2,0.29566848278045654,10,0.2561641037464142,8,0.22706016898155212
1048,5,0.3469030261039734,10,0.24651485681533813,2,0.17780309915542603
1049,7,0.32778745889663696,9,0.28142228722572327,5,0.1525457799434662
1050,4,0.4679763615131378,6,0.29665231704711914,8,0.11698049306869507
1051,7,0.5200095772743225,2,0.1465032547712326,1,0.12201991677284241
1052,5,0.5869277119636536,8,0.23533418774604797,7,0.10110456496477127
1053,7,0.6047685146331787,8,0.17194032669067383,5,0.14283683896064758
1054,7,0.6684720516204834,8,0.17669975757598877,5,0.12391766160726547
1055,4,0.7035385370254517,6,0.11323804408311844,8,0.08128299564123154
1056,9,0.7128802537918091,7,0.07659679651260376,8,0.07414586842060089
1057,9,0.5456043481826782,7,0.25874802470207214,10,0.08353148400783539
1059,4,0.34843069314956665,7,0.3357357680797577,8,0.11525823175907135
1060,5,0.5484330058097839,7,0.1884652078151703,8,0.1362295001745224
1061,4,0.3900393843650818,5,0.23208215832710266,7,0.21038603782653809
1062,10,0.398881733417511,9,0.2649458050727844,7,0.1914820671081543
1063,7,0.6460389494895935,5,0.1584486961364746,8,0.09239326417446136
1064,5,0.6917489767074585,8,0.1439763456583023,7,0.13705149292945862
1065,7,0.6976461410522461,5,0.17489250004291534,8,0.07978016138076782
1066,4,0.6071681380271912,7,0.3181244134902954,10,0.04146961495280266
1067,4,0.563877522945404,5,0.16731847822666168,7,0.09696153551340103
1068,5,0.4887979328632355,7,0.24380935728549957,8,0.12100488692522049
1070,4,0.6696008443832397,8,0.2656162977218628,1,0.029641233384609222
1071,9,0.7569280862808228,7,0.15169265866279602,4,0.03447847440838814
1072,7,0.8287543654441833,5,0.14509795606136322,0,
1076,2,0.3721475303173065,5,0.2504298686981201,7,0.12456977367401123
1077,7,0.23686237633228302,8,0.20118355751037598,10,0.19811439514160156
1078,7,0.22914396226406097,8,0.19012083113193512,5,0.18024659156799316
1079,2,0.5500978827476501,8,0.17190676927566528,7,0.1354925036430359
1082,7,0.5276152491569519,9,0.23284605145454407,8,0.08784686774015427
1083,5,0.49072563648223877,7,0.27286526560783386,8,0.16793449223041534
1087,2,0.7052479982376099,5,0.11260052770376205,8,0.10178355127573013
1088,2,0.7657749056816101,8,0.09189307689666748,5,0.04362458735704422
1090,2,0.8162610530853271,8,0.06453073769807816,7,0.046990007162094116
1091,2,0.8417749404907227,8,0.07721038907766342,7,0.03831469267606735
1092,7,0.8727176189422607,8,0.06548493355512619,10,0.04018180072307587
1093,9,0.4369206130504608,10,0.31494343280792236,8,0.111113041639328
1094,5,0.3572980463504791,9,0.25356972217559814,7,0.15361574292182922
1095,7,0.6937220692634583,1,0.14361253380775452,6,0.05789333954453468
1096,9,0.6879808902740479,7,0.20679894089698792,8,0.03839657083153725
1097,7,0.7251096367835999,4,0.1645904928445816,5,0.0814254879951477
1098,4,0.6052230596542358,7,0.35913288593292236,1,0.0109027661383152
1099,7,0.9621618390083313,0,,0,
1100,4,0.4361632764339447,7,0.3896452486515045,3,0.13288800418376923
1101,7,0.6375930309295654,8,0.20399416983127594,9,0.0775890126824379
1102,5,0.39106470346450806,9,0.26828205585479736,7,0.16257905960083008
1103,9,0.6316901445388794,8,0.12707160413265228,7,0.11520835757255554
1104,7,0.8598869442939758,9,0.08258652687072754,5,0.029592365026474
1105,9,0.7947578430175781,7,0.10925786197185516,5,0.052789319306612015
1106,7,0.9260152578353882,2,0.031055469065904617,8,0.02330351248383522
1107,9,0.6753640174865723,10,0.15673355758190155,7,0.07357656210660934
1108,7,0.6215288043022156,8,0.21624493598937988,5,0.1272348314523697
1109,7,0.9196887016296387,9,0.046145133674144745,8,0.018086889758706093
1110,7,0.7931040525436401,8,0.08800699561834335,3,0.04800443351268768
1111,5,0.5892386436462402,7,0.15163658559322357,8,0.14248867332935333
1112,8,0.5046758055686951,7,0.27081191539764404,6,0.10117270797491074
1113,4,0.5662873387336731,7,0.38235676288604736,1,0.028306037187576294
1114,7,0.830389678478241,5,0.11990509182214737,1,0.033784396946430206
1115,5,0.3723038136959076,7,0.31850796937942505,8,0.22824610769748688
1116,4,0.565898597240448,7,0.38896703720092773,1,0.02465060167014599
1117,4,0.3880188465118408,9,0.3592236340045929,7,0.09657789766788483
1118,5,0.5421334505081177,8,0.20084689557552338,7,0.1896018385887146
1119,4,0.7273460626602173,6,0.12508049607276917,7,0.04368210583925247
1120,4,0.7020749449729919,8,0.13158419728279114,6,0.09970732033252716
1121,7,0.7028420567512512,1,0.15052279829978943,5,0.07738367468118668
1122,7,0.9435461759567261,8,0.033104993402957916,0,
1123,7,0.5513426661491394,6,0.15883740782737732,5,0.15876519680023193
1124,4,0.5281165242195129,7,0.419988751411438,1,0.027223702520132065
1125,7,0.5157872438430786,8,0.17171718180179596,9,0.12135493755340576
1126,8,0.4195680022239685,5,0.2736865282058716,2,0.1864551454782486
1127,4,0.5924370884895325,7,0.3627389371395111,1,0.023198360577225685
1128,5,0.4941394627094269,8,0.2034810483455658,7,0.12796765565872192
1129,5,0.33546242117881775,8,0.2731133699417114,7,0.16825346648693085
1130,4,0.6500735878944397,8,0.10947161912918091,6,0.0891946479678154
1131,7,0.45844799280166626,9,0.40414050221443176,5,0.06442838162183762
1132,4,0.5736353397369385,7,0.40052330493927,0,
1133,9,0.4690984785556793,5,0.2077830582857132,8,0.13838344812393188
1134,8,0.39049917459487915,5,0.26863160729408264,7,0.17141872644424438
1135,7,0.6133719086647034,10,0.25734424591064453,6,0.03755256533622742
1136,7,0.9305884838104248,2,0.018753664568066597,1,0.0170200914144516
1137,4,0.5965187549591064,7,0.3778395652770996,0,
1138,4,0.5465984344482422,7,0.37669870257377625,5,0.03816960006952286
1139,7,0.8245221376419067,5,0.0868585854768753,1,0.04180227220058441
1141,5,0.38821977376937866,4,0.22624371945858002,8,0.21619732677936554
1142,7,0.8736318349838257,8,0.0314045175909996,5,0.030890323221683502
1143,7,0.7534879446029663,1,0.10057567805051804,5,0.0740538239479065
1144,4,0.5512341856956482,7,0.4031878113746643,1,0.023748794570565224
1145,5,0.5942752361297607,7,0.21341514587402344,8,0.14369337260723114
1146,9,0.5926105976104736,5,0.21920864284038544,8,0.09174566715955734
1147,5,0.3521743714809418,8,0.28196263313293457,7,0.21575629711151123
1148,9,0.5090150833129883,10,0.4147665798664093,7,0.035597242414951324
1149,7,0.3670141398906708,4,0.31930893659591675,6,0.15659192204475403
